"LeftTag","RightTag","DataType","Month","Day","Year","Ranch","Part","Recapture","Sex","EstAge","KnownAgeAdj","AdjWt","geometry.x","Ges","TrdTri","Apr","Fawn","FstMon","Sept","Lac","PGes","PTrdTri","PApr","PFawn","PFstMon","PSept","PLac","ranch","MassKg"
2172,"2171","Capture",11,9,2012,"ES",NA,"NO","F",1.5,1.5,92,"c(652008.8929",113.767050343799,92.8775703490246,20.8894799947739,61.482789752772,5.30541832232848,97.2153336226474,134.021729487227,167.211240413599,167.211240413599,0,138.521213795058,3.64429058879614,26.239052590914,86.2520886422971,"ES",41.730464
2191,"2190","Capture",11,9,2012,"ES",NA,"NO","F",1.5,1.5,70,"c(650050.3059",106.324233828578,86.9814921007492,19.3427417278289,61.9775783267105,12.5592941689538,113.276263920241,153.712122798664,225.947429065709,225.947429065709,0,195.676853035693,3.83908793330193,25.9550760263228,92.4920483404421,"ES",31.75144
2193,"2192","Capture",11,9,2012,"ES",NA,"NO","M",1.5,1.5,87,"c(650050.3059",106.324233828578,86.9814921007492,19.3427417278289,61.9775783267105,12.5592941689538,113.276263920241,153.712122798664,225.947429065709,225.947429065709,0,195.676853035693,3.83908793330193,25.9550760263228,92.4920483404421,"ES",39.462504
2196,"2197","Capture",11,9,2012,"ES",NA,"NO","F",1.5,1.5,82,"c(650180.8718",106.324233828578,86.9814921007492,19.3427417278289,61.9775783267105,12.5592941689538,113.276263920241,153.712122798664,225.947429065709,225.947429065709,0,195.676853035693,3.83908793330193,25.9550760263228,92.4920483404421,"ES",37.194544
2203,"2205","Capture",11,9,2012,"ES",NA,"NO","M",1.5,1.5,78,"c(654250.926",153.844856115989,120.148518177681,33.6963379383087,77.6659889856528,4.64093237670022,71.6824889891649,112.650785844998,139.718944983557,139.718944983557,0,106.43571944721,4.23889589309692,16.5605577346869,66.6873714947141,"ES",35.380176
2246,"2247","Capture",11,9,2013,"ES",NA,"YES","M",1.5,1.5,64,"c(651162.1523",208.790319875814,170.141342834569,38.6495548459934,41.9880871054484,23.4106315511744,129.184741273522,187.083851735922,156.010466680484,112.877902016597,43.1325646638871,84.5190398666236,13.2742255977573,84.3645160677843,133.105689077194,"ES",29.029888
2258,"2259","Capture",11,10,2012,"ES",NA,"NO","M",1.5,1.5,78,"c(651554.7946",156.010466680484,112.877902016597,43.1325646638871,84.5190398666236,13.2742255977573,84.3645160677843,133.105689077194,172.194387896277,172.194387896277,0,140.193456023757,4.72691236576066,19.1967897806317,92.8538635331206,"ES",35.380176
2300,"1266","Capture",11,9,2012,"ES",NA,"YES","M",1.5,1.5,71,"c(652878.6384",131.895762059255,102.102512690588,29.7932493686676,69.3626260365126,5.28654506104067,86.8760489150882,128.043947766069,157.682842800627,157.682842800627,0,126.532926991815,4.00527275167405,21.6016949554905,84.3092966900731,"ES",32.205032
2309,"2310","Capture",11,10,2012,"ES",NA,"NO","F",1.5,1.5,69,"c(652142.0656",177.783560149372,131.309794537723,46.4737656116486,89.6763930886518,9.71982878050766,73.7343692108989,119.356208314421,148.17447918735,148.17447918735,0,112.458293440504,4.93788319999293,19.0537446066737,72.7925766202243,"ES",31.297848
2317,"2318","Capture",11,10,2012,"ES",NA,"NO","M",1.5,1.5,76,"c(652142.0656",177.783560149372,131.309794537723,46.4737656116486,89.6763930886518,9.71982878050766,73.7343692108989,119.356208314421,148.17447918735,148.17447918735,0,112.458293440504,4.93788319999293,19.0537446066737,72.7925766202243,"ES",34.472992
2326,"2327","Capture",11,10,2012,"ES",NA,"NO","F",1.5,1.5,59,"c(652142.0656",177.783560149372,131.309794537723,46.4737656116486,89.6763930886518,9.71982878050766,73.7343692108989,119.356208314421,148.17447918735,148.17447918735,0,112.458293440504,4.93788319999293,19.0537446066737,72.7925766202243,"ES",26.761928
2330,"2331","Capture",11,10,2012,"ES",NA,"NO","M",1.5,1.5,72,"c(652142.0656",177.783560149372,131.309794537723,46.4737656116486,89.6763930886518,9.71982878050766,73.7343692108989,119.356208314421,148.17447918735,148.17447918735,0,112.458293440504,4.93788319999293,19.0537446066737,72.7925766202243,"ES",32.658624
2334,"2335","Capture",11,10,2012,"ES",NA,"NO","M",1.5,1.5,68,"c(652142.0656",177.783560149372,131.309794537723,46.4737656116486,89.6763930886518,9.71982878050766,73.7343692108989,119.356208314421,148.17447918735,148.17447918735,0,112.458293440504,4.93788319999293,19.0537446066737,72.7925766202243,"ES",30.844256
2338,"2339","Capture",11,8,2013,"ES",NA,"YES","F",1.5,1.5,58,"c(653298.8816",192.611487935064,153.512456009863,39.0991550239268,37.7738188485964,17.9615687443293,132.061403991654,185.515881063475,152.599934731843,114.182358538033,38.4175761938095,78.4597406172251,6.46106199212954,78.5263329790905,122.92443111274,"ES",26.308336
2342,"2343","Capture",11,10,2012,"ES",NA,"NO","M",1.5,1.5,81,"c(651220.0368",174.293656517984,126.126240720274,48.1674157977105,94.8706325544627,16.1615769991768,78.010003970936,129.417799942021,167.591670762515,167.591670762515,0,131.727010534203,5.11251071590232,19.940389610827,84.1924146388774,"ES",36.740952
2362,"2363","Capture",11,10,2012,"ES",NA,"NO","F",1.5,1.5,71,"c(647336.8874",142.553398071788,101.748498915695,40.8048991560936,83.222959782579,21.9339978677453,95.7576897558756,150.248334205826,208.300548017025,208.300548017025,0,180.21413908762,4.84793046861887,22.2505473420024,104.82545671871,"ES",32.205032
2372,"2373","Capture",11,10,2012,"ES",NA,"NO","M",1.5,1.5,86,"c(647336.8874",142.553398071788,101.748498915695,40.8048991560936,83.222959782579,21.9339978677453,95.7576897558756,150.248334205826,208.300548017025,208.300548017025,0,180.21413908762,4.84793046861887,22.2505473420024,104.82545671871,"ES",39.008912
2384,"2383","Capture",11,10,2012,"ES",NA,"NO","M",1.5,1.5,77,"c(651477.4704",156.010466680484,112.877902016597,43.1325646638871,84.5190398666236,13.2742255977573,84.3645160677843,133.105689077194,172.194387896277,172.194387896277,0,140.193456023757,4.72691236576066,19.1967897806317,92.8538635331206,"ES",34.926584
2386,"2385","Capture",11,10,2012,"ES",NA,"NO","M",1.5,1.5,70,"c(651477.4704",156.010466680484,112.877902016597,43.1325646638871,84.5190398666236,13.2742255977573,84.3645160677843,133.105689077194,172.194387896277,172.194387896277,0,140.193456023757,4.72691236576066,19.1967897806317,92.8538635331206,"ES",31.75144
3011,"3012","Capture",10,25,2013,"SR",NA,"NO","M",1.5,1.5,100,"c(613668.959",179.132910755696,129.279532400193,50.0591146349907,62.2923120402265,49.0897911507636,216.738316672825,311.443911935174,126.495137740858,75.1880217576399,51.3746346645057,59.4131626259768,17.888875047327,94.5274667739868,141.325550826848,"SR",45.3592
3079,"3080","Capture",10,25,2014,"SR",NA,"YES","F",1.5,1.5,75,"c(611496.5757",150.855902804527,146.403017027769,3.582100212574,98.3009024215862,52.6291980398819,231.355851461631,346.633758960743,187.481019222993,130.80526956718,57.1812175475061,60.6234544868348,48.3607344850897,224.754722700687,316.827566617401,"SR",34.0194
3128,"3129","Capture",10,31,2014,"BV",NA,"YES","M",1.5,1.5,91,"c(552851.0751",86.3793997336179,84.3843968044967,1.99500292912126,90.6011285223067,56.7204043120146,218.316217401283,293.040690049806,213.300743591753,155.440921027926,58.1390257701277,52.0621680456825,29.9917010690697,156.62558118999,205.728416337413,"BV",41.276872
3130,"4169","Capture",10,31,2014,"BV",NA,"YES","F",1.5,1.5,89,"c(552442.0608",86.3793997336179,84.3843968044967,1.99500292912126,90.6011285223067,56.7204043120146,218.316217401283,293.040690049806,213.300743591753,155.440921027926,58.1390257701277,52.0621680456825,29.9917010690697,156.62558118999,205.728416337413,"BV",40.369688
3161,"3162","Capture",11,1,2013,"BV",NA,"NO","F",1.5,1.5,62,"c(556984.4924",214.592206071829,154.165105974534,60.4569917763583,55.9222881421447,28.4602466523647,161.897606126964,214.676626814995,106.56340055191,93.3986419069115,13.164758644998,58.1304671091493,18.2347962032072,36.8826384273125,93.8854421622818,"BV",28.122704
3184,"3185","Capture",11,1,2013,"BV",NA,"NO","M",1.5,1.5,59,"c(557142.7282",214.592206071829,154.165105974534,60.4569917763583,55.9222881421447,28.4602466523647,161.897606126964,214.676626814995,106.56340055191,93.3986419069115,13.164758644998,58.1304671091493,18.2347962032072,36.8826384273125,93.8854421622818,"BV",26.761928
3217,"3218","Capture",11,2,2013,"BV",NA,"NO","F",1.5,1.5,76,"c(556134.6202",209.685319560376,151.358861700966,58.4052969975601,66.1389461198123,40.2823388762772,150.567678965628,213.407821118832,107.168964809523,96.0452083859309,11.1237564235926,45.7373831155019,16.6274204921501,21.6762219567318,55.9155224691203,"BV",34.472992
3304,"3305","Capture",11,8,2013,"ES",NA,"NO","F",1.5,1.5,69,"c(654168.8434",179.150721941958,135.146597538958,44.0287894364446,39.6281352061778,17.5790843442082,129.451122982486,180.802145855559,135.041122113747,109.725691983884,25.3154301298636,70.4887234475464,3.52829301543534,79.9649023488164,118.834703038097,"ES",31.297848
3318,"4299","Capture",11,8,2014,"ES",NA,"YES","F",1.5,1.5,82,"c(654855.3891",162.984540896752,158.88781537328,4.09672552347183,92.9755076374858,5.68357255123556,281.166652171523,409.044788956409,163.383781884797,115.755708430894,47.6910613104701,41.4433740037493,20.1388569320552,126.067259177486,179.365337095609,"ES",37.194544
3348,"3349","Capture",11,8,2013,"ES",NA,"NO","F",1.5,1.5,74,"c(651946.7018",159.21007349249,112.465631744824,46.8765531927347,41.5250592753291,21.7185069099069,121.303813171573,174.630311533809,113.767050343799,92.8775703490246,20.8894799947739,61.482789752772,5.30541832232848,97.2153336226474,134.021729487227,"ES",33.565808
3357,"3358","Capture",11,9,2014,"ES",NA,"YES","M",1.5,1.5,90,"c(650989.6665",198.838332086802,195.217730328441,3.62060175836086,140.497492540628,7.02336367592216,318.192788302898,430.913778595626,208.790319875814,170.141342834569,38.6495548459934,41.9880871054484,23.4106315511744,129.184741273522,187.083851735922,"ES",40.82328
3376,"3377","Capture",11,8,2013,"ES",NA,"NO","F",1.5,1.5,63,"c(652507.2299",192.611487935064,153.512456009863,39.0991550239268,37.7738188485964,17.9615687443293,132.061403991654,185.515881063475,152.599934731843,114.182358538033,38.4175761938095,78.4597406172251,6.46106199212954,78.5263329790905,122.92443111274,"ES",28.576296
3389,"3390","Capture",11,8,2013,"ES",NA,"NO","F",1.5,1.5,70,"c(652818.9455",192.611487935064,153.512456009863,39.0991550239268,37.7738188485964,17.9615687443293,132.061403991654,185.515881063475,152.599934731843,114.182358538033,38.4175761938095,78.4597406172251,6.46106199212954,78.5263329790905,122.92443111274,"ES",31.75144
3398,"3399","Capture",11,8,2013,"ES",NA,"NO","F",1.5,1.5,72,"c(651364.6877",208.790319875814,170.141342834569,38.6495548459934,41.9880871054484,23.4106315511744,129.184741273522,187.083851735922,156.010466680484,112.877902016597,43.1325646638871,84.5190398666236,13.2742255977573,84.3645160677843,133.105689077194,"ES",32.658624
3400,"3401","Capture",11,8,2013,"ES",NA,"NO","M",1.5,1.5,79,"c(651364.6877",208.790319875814,170.141342834569,38.6495548459934,41.9880871054484,23.4106315511744,129.184741273522,187.083851735922,156.010466680484,112.877902016597,43.1325646638871,84.5190398666236,13.2742255977573,84.3645160677843,133.105689077194,"ES",35.833768
3420,"3421","Capture",11,9,2013,"ES",NA,"NO","M",1.5,1.5,82,"c(653466.8046",192.611487935064,153.512456009863,39.0991550239268,37.7738188485964,17.9615687443293,132.061403991654,185.515881063475,152.599934731843,114.182358538033,38.4175761938095,78.4597406172251,6.46106199212954,78.5263329790905,122.92443111274,"ES",37.194544
3422,"2299","Capture",11,9,2013,"ES",NA,"YES","F",1.5,1.5,66,"c(652162.5937",192.611487935064,153.512456009863,39.0991550239268,37.7738188485964,17.9615687443293,132.061403991654,185.515881063475,152.599934731843,114.182358538033,38.4175761938095,78.4597406172251,6.46106199212954,78.5263329790905,122.92443111274,"ES",29.937072
3453,"3454","Capture",11,9,2013,"ES",NA,"NO","M",1.5,1.5,66,"c(651162.1523",208.790319875814,170.141342834569,38.6495548459934,41.9880871054484,23.4106315511744,129.184741273522,187.083851735922,156.010466680484,112.877902016597,43.1325646638871,84.5190398666236,13.2742255977573,84.3645160677843,133.105689077194,"ES",29.937072
3464,"3465","Capture",11,9,2013,"ES",NA,"NO","F",1.5,1.5,74,"c(648943.3504",236.855834233575,199.150281655602,37.7070392107125,47.3474938711152,29.9290255606175,127.985807623714,194.344346989878,158.198107969016,110.387933742255,47.8101742267609,92.2009767675773,24.1678655864671,85.7471690869424,144.479323960142,"ES",33.565808
3496,"3497","Capture",11,9,2013,"ES",NA,"NO","F",1.5,1.5,64,"c(651620.9889",191.753772164695,159.38031497132,32.3736446927069,42.7719539320096,23.5900505066384,139.031841218472,201.645242403261,174.293656517984,126.126240720274,48.1674157977105,94.8706325544627,16.1615769991768,78.010003970936,129.417799942021,"ES",29.029888
3500,"3501","Capture",11,9,2013,"ES",NA,"NO","F",1.5,1.5,70,"c(650386.0322",208.790319875814,170.141342834569,38.6495548459934,41.9880871054484,23.4106315511744,129.184741273522,187.083851735922,156.010466680484,112.877902016597,43.1325646638871,84.5190398666236,13.2742255977573,84.3645160677843,133.105689077194,"ES",31.75144
3506,"3507","Capture",11,9,2013,"ES",NA,"NO","F",1.5,1.5,59,"c(651777.2138",191.753772164695,159.38031497132,32.3736446927069,42.7719539320096,23.5900505066384,139.031841218472,201.645242403261,174.293656517984,126.126240720274,48.1674157977105,94.8706325544627,16.1615769991768,78.010003970936,129.417799942021,"ES",26.761928
3525,"3526","Capture",11,9,2013,"ES",NA,"NO","M",1.5,1.5,80,"c(651711.43",191.753772164695,159.38031497132,32.3736446927069,42.7719539320096,23.5900505066384,139.031841218472,201.645242403261,174.293656517984,126.126240720274,48.1674157977105,94.8706325544627,16.1615769991768,78.010003970936,129.417799942021,"ES",36.28736
3958,"3959","Capture",10,23,2015,"SR",NA,"YES","M",1.5,1.5,106,"c(614572.7863",508.733210548991,370.117264807632,138.862598508422,202.692563073709,4.14036422967911,141.962161354721,202.587828189135,152.357050220482,147.752653579228,3.56145399808883,105.653709895676,59.0168581677135,228.961691715405,350.398908547009,"SR",48.080752
3974,"3975","Capture",10,23,2015,"SR",NA,"YES","F",1.5,1.5,95,"c(615448.2446",500.736043256475,367.012960728956,133.862021222711,197.944237651303,5.12944996356964,146.961354551371,205.546082626563,151.273406167908,146.492700619085,3.73923922330141,109.90976543857,60.8335896879434,231.078595209867,353.689876202494,"SR",43.09124
3979,"3980","Capture",10,24,2014,"SR",NA,"NO","M",1.5,1.5,97,"c(614988.2852",150.976612019353,146.15354034584,3.8913058489561,105.31290153414,57.7086047455668,233.629362091771,351.906146025634,182.929719851178,129.911945358675,53.2811498343944,63.0178748155595,49.4734825419728,228.180377760669,322.211656872649,"SR",43.998424
3985,"3986","Capture",10,24,2014,"SR",NA,"NO","M",1.5,1.5,98,"c(615921.9265",149.225974147557,144.161529665231,4.086450278759,109.764853985398,60.2061743289233,237.044065974653,355.948931209743,179.20613053767,129.565972599667,49.7200103402138,66.0252592712641,50.9618462920189,236.909187477082,333.642668805405,"SR",44.452016
4000,"4001","Capture",10,24,2014,"SR",NA,"NO","M",1.5,1.5,82,"c(616375.3414",149.225974147557,144.161529665231,4.086450278759,109.764853985398,60.2061743289233,237.044065974653,355.948931209743,179.20613053767,129.565972599667,49.7200103402138,66.0252592712641,50.9618462920189,236.909187477082,333.642668805405,"SR",37.194544
4002,"4003","Capture",10,24,2014,"SR",NA,"NO","F",1.5,1.5,81,"c(615831.9568",149.225974147557,144.161529665231,4.086450278759,109.764853985398,60.2061743289233,237.044065974653,355.948931209743,179.20613053767,129.565972599667,49.7200103402138,66.0252592712641,50.9618462920189,236.909187477082,333.642668805405,"SR",36.740952
4004,"4005","Capture",10,24,2014,"SR",NA,"NO","F",1.5,1.5,87,"c(615840.582",149.225974147557,144.161529665231,4.086450278759,109.764853985398,60.2061743289233,237.044065974653,355.948931209743,179.20613053767,129.565972599667,49.7200103402138,66.0252592712641,50.9618462920189,236.909187477082,333.642668805405,"SR",39.462504
4018,"4019","Capture",10,24,2014,"SR",NA,"NO","M",1.5,1.5,93,"c(615440.956",149.225974147557,144.161529665231,4.086450278759,109.764853985398,60.2061743289233,237.044065974653,355.948931209743,179.20613053767,129.565972599667,49.7200103402138,66.0252592712641,50.9618462920189,236.909187477082,333.642668805405,"SR",42.184056
4060,"4061","Capture",10,25,2014,"SR",NA,"NO","F",1.5,1.5,82,"c(613582.4653",152.357050220482,147.752653579228,3.56145399808883,105.653709895676,59.0168581677135,228.961691715405,350.398908547009,179.132910755696,129.279532400193,50.0591146349907,62.2923120402265,49.0897911507636,216.738316672825,311.443911935174,"SR",37.194544
4074,"4075","Capture",10,25,2014,"SR",NA,"NO","M",1.5,1.5,89,"c(609452.7835",159.837322940119,155.745671034791,3.26057665422559,93.4773772510235,46.9747906764969,227.721189878881,335.707110991003,180.417871994432,124.724951069336,56.3085261005908,57.4595172177069,45.8809109590947,215.52953656239,299.670089646359,"SR",40.369688
4079,"4080","Capture",10,25,2014,"SR",NA,"NO","F",1.5,1.5,87,"c(609577.9037",159.837322940119,155.745671034791,3.26057665422559,93.4773772510235,46.9747906764969,227.721189878881,335.707110991003,180.417871994432,124.724951069336,56.3085261005908,57.4595172177069,45.8809109590947,215.52953656239,299.670089646359,"SR",39.462504
4081,"4082","Capture",10,25,2014,"SR",NA,"NO","M",1.5,1.5,84,"c(611028.2864",150.855902804527,146.403017027769,3.582100212574,98.3009024215862,52.6291980398819,231.355851461631,346.633758960743,187.481019222993,130.80526956718,57.1812175475061,60.6234544868348,48.3607344850897,224.754722700687,316.827566617401,"SR",38.101728
4104,"4105","Capture",10,31,2014,"BV",NA,"NO","F",1.5,1.5,76,"c(550857.2218",93.9651438682342,91.9281703457238,2.03697352251038,92.5928095281125,58.8693872988224,204.392086453736,286.376228062436,220.300979607273,156.763543300796,63.8746539652347,46.2039464195259,28.0362231135368,142.168385930359,188.157636213116,"BV",34.472992
